iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,hosp_patients,hosp_patients_per_million,total_tests,total_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,new_cases_7day,period
POL,Europe,Poland,2021-04-28,2759805.0,0.0,10114.143,65419.0,0.0,483.0,71896.63,0.0,263.487,1704.253,0.0,12.583,0.62,25591.0,642.068,,,58175.0,1.519,0.1435,7.0,tests performed,11081369.0,8229040.0,2852329.0,,341200.0,226579.0,27.8,20.65,7.16,,5685.0,164245.0,0.412,70.37,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,10114.142857142857,2020–2022
POL,Europe,Poland,2021-04-29,2759805.0,0.0,10114.143,65419.0,0.0,483.0,71896.63,0.0,263.487,1704.253,0.0,12.583,0.61,24667.0,618.885,14979671.0,391.035,57367.0,1.498,0.1347,7.4,tests performed,11470800.0,8597875.0,2872925.0,,389431.0,237691.0,28.78,21.57,7.21,,5964.0,183821.0,0.461,70.37,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,10114.142857142857,2020–2022
POL,Europe,Poland,2021-04-30,2759805.0,0.0,10114.143,65419.0,0.0,483.0,71896.63,0.0,263.487,1704.253,0.0,12.583,0.6,23469.0,588.828,,,56774.0,1.482,0.1259,7.9,tests performed,,,,,,229174.0,,,,,5750.0,175858.0,0.441,70.37,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,10114.142857142857,2020–2022
POL,Europe,Poland,2021-05-01,2759805.0,0.0,10114.143,65419.0,0.0,483.0,71896.63,0.0,263.487,1704.253,0.0,12.583,0.59,22415.0,562.383,,,56181.0,1.467,0.1195,8.4,tests performed,11877060.0,8917338.0,2959722.0,,,238603.0,29.8,22.37,7.43,,5986.0,181597.0,0.456,70.37,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,10114.142857142857,2020–2022
POL,Europe,Poland,2021-05-02,2804164.0,44359.0,6337.0,68074.0,2655.0,379.286,73052.24,1155.612,165.087,1773.419,69.166,9.881,0.59,21209.0,532.125,,,55588.0,1.451,0.114,8.8,tests performed,,,,,,227494.0,,,,,5708.0,171736.0,0.431,70.37,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,103915.31,18.1,38.19,2712.6465,6337.0,2020–2022
POL,Europe,Poland,2021-05-03,2804164.0,0.0,6337.0,68074.0,0.0,379.286,73052.24,0.0,165.087,1773.419,0.0,9.881,0.59,20974.0,526.229,,,54995.0,1.436,0.1128,8.9,tests performed,11995786.0,9018412.0,2977374.0,,,207674.0,30.1,22.63,7.47,,5210.0,157014.0,0.394,70.37,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,6337.0,2020–2022
POL,Europe,Poland,2021-05-04,2804164.0,0.0,6337.0,68074.0,0.0,379.286,73052.24,0.0,165.087,1773.419,0.0,9.881,0.59,20981.0,526.405,,,54402.0,1.42,0.1051,9.5,tests performed,,,,,,223591.0,,,,,5610.0,166241.0,0.417,68.52,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,6337.0,2020–2022
POL,Europe,Poland,2021-05-05,2804164.0,0.0,6337.0,68074.0,0.0,379.286,73052.24,0.0,165.087,1773.419,0.0,9.881,0.6,20410.0,512.079,,,53809.0,1.405,0.093,10.8,tests performed,12614827.0,9454765.0,3308889.0,,,219065.0,31.65,23.72,8.3,,5496.0,175104.0,0.439,68.52,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,6337.0,2020–2022
POL,Europe,Poland,2021-05-06,2804164.0,0.0,6337.0,68074.0,0.0,379.286,73052.24,0.0,165.087,1773.419,0.0,9.881,0.64,19433.0,487.566,15352180.0,400.759,53216.0,1.389,0.0887,11.3,tests performed,13034348.0,9735602.0,3451651.0,,419521.0,223364.0,32.7,24.43,8.66,,5604.0,162532.0,0.408,68.28,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,6337.0,2020–2022
POL,Europe,Poland,2021-05-07,2804164.0,0.0,6337.0,68074.0,0.0,379.286,73052.24,0.0,165.087,1773.419,0.0,9.881,0.66,18116.0,454.523,,,53491.0,1.396,0.0862,11.6,tests performed,13409463.0,9987919.0,3579910.0,,375115.0,247933.0,33.64,25.06,8.98,,6221.0,175759.0,0.441,68.27,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,6337.0,2020–2022
POL,Europe,Poland,2021-05-08,2804164.0,0.0,6337.0,68074.0,0.0,379.286,73052.24,0.0,165.087,1773.419,0.0,9.881,0.67,17155.0,430.412,,,53767.0,1.404,0.0812,12.3,tests performed,13670541.0,10185393.0,3650119.0,,261078.0,256212.0,34.3,25.55,9.16,,6428.0,181151.0,0.455,65.49,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,6337.0,2020–2022
POL,Europe,Poland,2021-05-09,2833976.0,29812.0,4258.857,70019.0,1945.0,277.857,73828.88,776.643,110.949,1824.089,50.67,7.239,0.66,16156.0,405.348,,,54043.0,1.411,0.0788,12.7,tests performed,13764238.0,10260941.0,3671671.0,,93697.0,261116.0,34.53,25.74,9.21,,6551.0,184724.0,0.463,65.48,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,106177.914,18.25,28.93,2771.7102,4258.857142857143,2020–2022
POL,Europe,Poland,2021-05-10,2833976.0,0.0,4258.857,70019.0,0.0,277.857,73828.88,0.0,110.949,1824.089,0.0,7.239,0.66,15925.0,399.552,,,54318.0,1.418,0.0771,13.0,tests performed,13957627.0,10400987.0,3728697.0,,193389.0,280263.0,35.02,26.1,9.36,,7032.0,197511.0,0.496,65.48,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,4258.857142857143,2020–2022
POL,Europe,Poland,2021-05-11,2833976.0,0.0,4258.857,70019.0,0.0,277.857,73828.88,0.0,110.949,1824.089,0.0,7.239,0.65,15602.0,391.448,,,54594.0,1.425,0.0788,12.7,tests performed,14274291.0,10609955.0,3839390.0,,316664.0,281284.0,35.81,26.62,9.63,,7057.0,196195.0,0.492,65.47,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,4258.857142857143,2020–2022
POL,Europe,Poland,2021-05-12,2833976.0,0.0,4258.857,70019.0,0.0,277.857,73828.88,0.0,110.949,1824.089,0.0,7.239,0.63,14359.0,360.262,,,54870.0,1.432,0.0791,12.6,tests performed,,,,,,299243.0,,,,,7508.0,200892.0,0.504,65.47,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,4258.857142857143,2020–2022
POL,Europe,Poland,2021-05-13,2833976.0,0.0,4258.857,70019.0,0.0,277.857,73828.88,0.0,110.949,1824.089,0.0,7.239,0.61,13497.0,338.634,15738198.0,410.836,55145.0,1.44,0.0709,14.1,tests performed,15144771.0,11112068.0,4241956.0,,,301489.0,38.0,27.88,10.64,,7564.0,196638.0,0.493,65.44,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,4258.857142857143,2020–2022
POL,Europe,Poland,2021-05-14,2833976.0,0.0,4258.857,70019.0,0.0,277.857,73828.88,0.0,110.949,1824.089,0.0,7.239,0.6,12984.0,325.763,,,54711.0,1.428,0.0642,15.6,tests performed,15509013.0,11329356.0,4415044.0,,364242.0,299936.0,38.91,28.42,11.08,,7525.0,191634.0,0.481,65.43,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,4258.857142857143,2020–2022
POL,Europe,Poland,2021-05-15,2833976.0,0.0,4258.857,70019.0,0.0,277.857,73828.88,0.0,110.949,1824.089,0.0,7.239,0.59,12421.0,311.638,,,54277.0,1.417,0.0598,16.7,tests performed,15776030.0,11490114.0,4535597.0,,267017.0,300784.0,39.58,28.83,11.38,,7547.0,186389.0,0.468,61.72,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,4258.857142857143,2020–2022
POL,Europe,Poland,2021-05-16,2855442.0,21466.0,3066.571,71687.0,1668.0,238.286,74388.1,559.218,79.888,1867.543,43.454,6.208,0.58,11710.0,293.799,,,53843.0,1.406,0.0558,17.9,tests performed,15879467.0,11556822.0,4577701.0,,103437.0,302176.0,39.84,29.0,11.49,,7581.0,185126.0,0.464,61.72,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,108174.31,18.35,25.99,2823.8252,3066.5714285714284,2020–2022
POL,Europe,Poland,2021-05-17,2855442.0,0.0,3066.571,71687.0,0.0,238.286,74388.1,0.0,79.888,1867.543,0.0,6.208,0.57,11604.0,291.14,,,53409.0,1.394,0.0538,18.6,tests performed,16043547.0,11664606.0,4642010.0,,164080.0,297989.0,40.25,29.27,11.65,,7476.0,180517.0,0.453,61.72,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,3066.5714285714284,2020–2022
POL,Europe,Poland,2021-05-18,2855442.0,0.0,3066.571,71687.0,0.0,238.286,74388.1,0.0,79.888,1867.543,0.0,6.208,0.56,11145.0,279.624,,,52975.0,1.383,0.0505,19.8,tests performed,16372436.0,11868779.0,4794334.0,,328889.0,299735.0,41.08,29.78,12.03,,7520.0,179832.0,0.451,61.71,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,3066.5714285714284,2020–2022
POL,Europe,Poland,2021-05-19,2855442.0,0.0,3066.571,71687.0,0.0,238.286,74388.1,0.0,79.888,1867.543,0.0,6.208,0.54,10334.0,259.276,,,52541.0,1.372,0.046,21.7,tests performed,,,,,,300591.0,,,,,7542.0,179714.0,0.451,61.71,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,3066.5714285714284,2020–2022
POL,Europe,Poland,2021-05-20,2855442.0,0.0,3066.571,71687.0,0.0,238.286,74388.1,0.0,79.888,1867.543,0.0,6.208,0.53,9713.0,243.695,16102948.0,420.358,52107.0,1.36,0.0427,23.4,tests performed,17254902.0,12369238.0,5222430.0,,,301447.0,43.29,31.03,13.1,,7563.0,179596.0,0.451,61.68,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,3066.5714285714284,2020–2022
POL,Europe,Poland,2021-05-21,2855442.0,0.0,3066.571,71687.0,0.0,238.286,74388.1,0.0,79.888,1867.543,0.0,6.208,0.52,9200.0,230.824,,,52385.0,1.367,0.0382,26.2,tests performed,17620338.0,12577946.0,5410599.0,,365436.0,301618.0,44.21,31.56,13.57,,7567.0,178370.0,0.448,61.66,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,3066.5714285714284,2020–2022
POL,Europe,Poland,2021-05-22,2855442.0,0.0,3066.571,71687.0,0.0,238.286,74388.1,0.0,79.888,1867.543,0.0,6.208,0.51,8596.0,215.67,,,52662.0,1.375,0.0343,29.2,tests performed,17866586.0,12710402.0,5553678.0,,246248.0,298651.0,44.83,31.89,13.93,,7493.0,174327.0,0.437,61.65,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,3066.5714285714284,2020–2022
POL,Europe,Poland,2021-05-23,2866985.0,11543.0,1649.0,72950.0,1263.0,180.429,74688.81,300.711,42.959,1900.446,32.903,4.7,0.51,7943.0,199.287,,,52940.0,1.382,0.0311,32.1,tests performed,17941112.0,12748812.0,5597165.0,,74526.0,294521.0,45.01,31.99,14.04,,7389.0,170284.0,0.427,61.65,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,109289.914,18.3,14.75,2852.9473,1649.0,2020–2022
POL,Europe,Poland,2021-05-24,2866985.0,0.0,1649.0,72950.0,0.0,180.429,74688.81,0.0,42.959,1900.446,0.0,4.7,0.5,7965.0,199.839,,,53217.0,1.389,0.0295,33.9,tests performed,18085811.0,12814730.0,5689744.0,,144699.0,291752.0,45.38,32.15,14.28,,7320.0,164303.0,0.412,61.64,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,1649.0,2020–2022
POL,Europe,Poland,2021-05-25,2866985.0,0.0,1649.0,72950.0,0.0,180.429,74688.81,0.0,42.959,1900.446,0.0,4.7,0.5,7553.0,189.502,,,53495.0,1.396,0.0274,36.5,tests performed,18389807.0,12960092.0,5855700.0,,303996.0,288196.0,46.14,32.52,14.69,,7231.0,155902.0,0.391,61.63,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,1649.0,2020–2022
POL,Europe,Poland,2021-05-26,2866985.0,0.0,1649.0,72950.0,0.0,180.429,74688.81,0.0,42.959,1900.446,0.0,4.7,0.49,6295.0,157.939,,,53772.0,1.404,0.0244,41.0,tests performed,18785240.0,13145222.0,6071067.0,,395433.0,281653.0,47.13,32.98,15.23,,7067.0,146602.0,0.368,61.62,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,1649.0,2020–2022
POL,Europe,Poland,2021-05-27,2866985.0,0.0,1649.0,72950.0,0.0,180.429,74688.81,0.0,42.959,1900.446,0.0,4.7,0.48,6377.0,159.996,16481296.0,430.234,54050.0,1.411,0.0219,45.6,tests performed,19175171.0,13302965.0,6308403.0,,389931.0,274324.0,48.11,33.38,15.83,,6883.0,133390.0,0.335,61.6,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,1649.0,2020–2022
POL,Europe,Poland,2021-05-28,2866985.0,0.0,1649.0,72950.0,0.0,180.429,74688.81,0.0,42.959,1900.446,0.0,4.7,0.48,5909.0,148.254,,,53108.0,1.386,0.0203,49.1,tests performed,19525032.0,13451439.0,6562897.0,,349861.0,272099.0,48.99,33.75,16.47,,6827.0,124785.0,0.313,56.02,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,1649.0,2020–2022
POL,Europe,Poland,2021-05-29,2866985.0,0.0,1649.0,72950.0,0.0,180.429,74688.81,0.0,42.959,1900.446,0.0,4.7,0.47,5445.0,136.613,,,52166.0,1.362,0.0187,53.5,tests performed,19807955.0,13580235.0,6786561.0,,282923.0,277338.0,49.7,34.07,17.03,,6958.0,124262.0,0.312,56.01,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,1649.0,2020–2022
POL,Europe,Poland,2021-05-30,2873341.0,6356.0,908.0,73760.0,810.0,115.714,74854.4,165.582,23.655,1921.547,21.102,3.015,0.47,5125.0,128.584,,,51224.0,1.337,0.0176,56.7,tests performed,19909052.0,13633827.0,6868820.0,,101097.0,281134.0,49.95,34.21,17.23,,7054.0,126431.0,0.317,56.0,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,109861.516,18.17,7.46,2867.8684,908.0,2020–2022
POL,Europe,Poland,2021-05-31,2873341.0,0.0,908.0,73760.0,0.0,115.714,74854.4,0.0,23.655,1921.547,0.0,3.015,0.46,5071.0,127.229,,,50282.0,1.313,0.0173,57.7,tests performed,20084619.0,13707350.0,7019149.0,,175567.0,285544.0,50.39,34.39,17.61,,7164.0,127517.0,0.32,55.99,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,908.0,2020–2022
POL,Europe,Poland,2021-06-01,2873341.0,0.0,908.0,73760.0,0.0,115.714,74854.4,0.0,23.655,1921.547,0.0,3.015,0.45,4697.0,117.846,,,49340.0,1.288,0.0164,60.8,tests performed,20536042.0,13896798.0,7300303.0,,451423.0,306605.0,51.52,34.87,18.32,,7693.0,133815.0,0.336,55.97,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,908.0,2020–2022
POL,Europe,Poland,2021-06-02,2873341.0,0.0,908.0,73760.0,0.0,115.714,74854.4,0.0,23.655,1921.547,0.0,3.015,0.44,3984.0,99.957,,,48398.0,1.263,0.015,66.7,tests performed,21174546.0,14145161.0,7700322.0,,638504.0,341329.0,53.13,35.49,19.32,,8564.0,142848.0,0.358,55.94,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,908.0,2020–2022
POL,Europe,Poland,2021-06-03,2873341.0,0.0,908.0,73760.0,0.0,115.714,74854.4,0.0,23.655,1921.547,0.0,3.015,0.43,3734.0,93.685,16813486.0,438.906,47456.0,1.239,0.0134,74.8,tests performed,21326996.0,14224874.0,7777048.0,,152450.0,307404.0,53.51,35.69,19.51,,7713.0,131701.0,0.33,55.94,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,908.0,2020–2022
POL,Europe,Poland,2021-06-04,2873341.0,0.0,908.0,73760.0,0.0,115.714,74854.4,0.0,23.655,1921.547,0.0,3.015,0.43,3581.0,89.846,,,48195.0,1.258,0.0113,88.4,tests performed,21753938.0,14400079.0,8039881.0,,426942.0,318415.0,54.58,36.13,20.17,,7989.0,135520.0,0.34,55.92,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,908.0,2020–2022
POL,Europe,Poland,2021-06-05,2873341.0,0.0,908.0,73760.0,0.0,115.714,74854.4,0.0,23.655,1921.547,0.0,3.015,0.45,3484.0,87.412,,,48934.0,1.277,0.0101,99.2,tests performed,22025871.0,14551620.0,8169746.0,,271933.0,316845.0,55.26,36.51,20.5,,7950.0,138769.0,0.348,55.91,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,908.0,2020–2022
POL,Europe,Poland,2021-06-06,2876544.0,3203.0,457.571,74174.0,414.0,59.143,74937.84,83.442,11.92,1932.332,10.785,1.541,0.48,3299.0,82.771,,,49673.0,1.297,0.0092,109.1,tests performed,22134362.0,14613790.0,8223526.0,,108491.0,317901.0,55.53,36.67,20.63,,7976.0,139995.0,0.351,53.13,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,110383.72,18.03,6.84,2881.5002,457.57142857142856,2020–2022
POL,Europe,Poland,2021-06-07,2876544.0,0.0,457.571,74174.0,0.0,59.143,74937.84,0.0,11.92,1932.332,0.0,1.541,0.5,3183.0,79.86,,,50413.0,1.316,0.0086,115.9,tests performed,22340624.0,14690217.0,8368827.0,,206262.0,322286.0,56.05,36.86,21.0,,8086.0,140410.0,0.352,53.12,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,457.57142857142856,2020–2022
POL,Europe,Poland,2021-06-08,2876544.0,0.0,457.571,74174.0,0.0,59.143,74937.84,0.0,11.92,1932.332,0.0,1.541,0.52,2983.0,74.842,,,51152.0,1.335,0.008,125.2,tests performed,22737088.0,14845783.0,8621029.0,,396464.0,314435.0,57.05,37.25,21.63,,7889.0,135569.0,0.34,53.1,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,457.57142857142856,2020–2022
POL,Europe,Poland,2021-06-09,2876544.0,0.0,457.571,74174.0,0.0,59.143,74937.84,0.0,11.92,1932.332,0.0,1.541,0.53,2742.0,68.796,,,51891.0,1.355,0.0076,131.5,tests performed,23240142.0,15048382.0,8930085.0,,503054.0,295085.0,58.31,37.76,22.41,,7404.0,129032.0,0.324,53.08,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,457.57142857142856,2020–2022
POL,Europe,Poland,2021-06-10,2876544.0,0.0,457.571,74174.0,0.0,59.143,74937.84,0.0,11.92,1932.332,0.0,1.541,0.52,2553.0,64.054,17181898.0,448.523,52630.0,1.374,0.007,143.1,tests performed,23628450.0,15168747.0,9204705.0,,388308.0,328779.0,59.28,38.06,23.09,,8249.0,134839.0,0.338,53.06,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,457.57142857142856,2020–2022
POL,Europe,Poland,2021-06-11,2876544.0,0.0,457.571,74174.0,0.0,59.143,74937.84,0.0,11.92,1932.332,0.0,1.541,0.52,2359.0,59.186,,,51855.0,1.354,0.0072,139.8,tests performed,24045826.0,15324134.0,9479766.0,,417376.0,327413.0,60.33,38.45,23.78,,8215.0,132008.0,0.331,53.04,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,457.57142857142856,2020–2022
POL,Europe,Poland,2021-06-12,2876544.0,0.0,457.571,74174.0,0.0,59.143,74937.84,0.0,11.92,1932.332,0.0,1.541,0.51,2135.0,53.566,,,51080.0,1.333,0.0068,147.8,tests performed,24360781.0,15457211.0,9675538.0,,314955.0,333559.0,61.12,38.78,24.28,,8369.0,129370.0,0.325,53.03,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,457.57142857142856,2020–2022
POL,Europe,Poland,2021-06-13,2878755.0,2211.0,315.857,74595.0,421.0,60.143,74995.44,57.6,8.229,1943.3,10.968,1.567,0.51,1989.0,49.903,,,50304.0,1.313,0.0066,150.9,tests performed,24470301.0,15503070.0,9747952.0,,109520.0,333706.0,61.4,38.9,24.46,,8373.0,127040.0,0.319,53.02,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,110917.72,17.89,7.02,2895.44,315.85714285714283,2020–2022
POL,Europe,Poland,2021-06-14,2878755.0,0.0,315.857,74595.0,0.0,60.143,74995.44,0.0,8.229,1943.3,0.0,1.567,0.51,1982.0,49.728,,,49529.0,1.293,0.0066,152.1,tests performed,24687629.0,15549895.0,9929923.0,,217328.0,335286.0,61.94,39.01,24.91,,8412.0,122811.0,0.308,53.01,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,315.85714285714283,2020–2022
POL,Europe,Poland,2021-06-15,2878755.0,0.0,315.857,74595.0,0.0,60.143,74995.44,0.0,8.229,1943.3,0.0,1.567,0.5,1962.0,49.226,,,48754.0,1.273,0.0061,163.3,tests performed,,,,,,335460.0,,,,,8417.0,119231.0,0.299,53.01,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,315.85714285714283,2020–2022
POL,Europe,Poland,2021-06-16,2878755.0,0.0,315.857,74595.0,0.0,60.143,74995.44,0.0,8.229,1943.3,0.0,1.567,0.49,1783.0,44.735,,,47978.0,1.252,0.0053,189.5,tests performed,25482985.0,15810905.0,10485703.0,,,320406.0,63.94,39.67,26.31,,8039.0,108932.0,0.273,52.97,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,315.85714285714283,2020–2022
POL,Europe,Poland,2021-06-17,2878755.0,0.0,315.857,74595.0,0.0,60.143,74995.44,0.0,8.229,1943.3,0.0,1.567,0.5,1671.0,41.925,17512319.0,457.148,47203.0,1.232,0.0049,205.4,tests performed,25884468.0,15940640.0,10765849.0,,401483.0,322288.0,64.94,39.99,27.01,,8086.0,110270.0,0.277,52.95,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,315.85714285714283,2020–2022
POL,Europe,Poland,2021-06-18,2878755.0,0.0,315.857,74595.0,0.0,60.143,74995.44,0.0,8.229,1943.3,0.0,1.567,0.51,1634.0,40.996,,,46806.0,1.222,0.0045,224.6,tests performed,26206854.0,16045779.0,10993055.0,,322386.0,308718.0,65.75,40.26,27.58,,7746.0,103092.0,0.259,52.94,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,315.85714285714283,2020–2022
POL,Europe,Poland,2021-06-19,2878755.0,0.0,315.857,74595.0,0.0,60.143,74995.44,0.0,8.229,1943.3,0.0,1.567,0.52,1534.0,38.487,,,46409.0,1.211,0.0043,233.5,tests performed,26422469.0,16127860.0,11136832.0,,215615.0,294527.0,66.29,40.46,27.94,,7390.0,95807.0,0.24,52.93,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,315.85714285714283,2020–2022
POL,Europe,Poland,2021-06-20,2880060.0,1305.0,186.429,74850.0,255.0,36.429,75029.44,33.997,4.857,1949.943,6.643,0.949,0.54,1451.0,36.405,,,46013.0,1.201,0.004,248.1,tests performed,26494562.0,16152134.0,11190284.0,,72093.0,289180.0,66.47,40.53,28.08,,7255.0,92723.0,0.233,52.92,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,111674.12,17.79,9.96,2915.1853,186.42857142857142,2020–2022
POL,Europe,Poland,2021-06-21,2880060.0,0.0,186.429,74850.0,0.0,36.429,75029.44,0.0,4.857,1949.943,0.0,0.949,0.55,1460.0,36.631,,,45616.0,1.191,0.0039,259.2,tests performed,26665528.0,16184242.0,11337728.0,,170966.0,282557.0,66.9,40.61,28.45,,7089.0,90621.0,0.227,52.91,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,186.42857142857142,2020–2022
POL,Europe,Poland,2021-06-22,2880060.0,0.0,186.429,74850.0,0.0,36.429,75029.44,0.0,4.857,1949.943,0.0,0.949,0.55,1367.0,34.297,,,45219.0,1.18,0.0038,261.4,tests performed,27078372.0,16302839.0,11643337.0,,412844.0,284724.0,67.94,40.9,29.21,,7144.0,88920.0,0.223,52.89,124.027,41.8,16.763,10.202,27216.445,227.331,5.91,23.3,33.1,6.62,78.73,0.88,39857144,,,,,186.42857142857142,2020–2022
